brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
ford, Edge,2016,Automatic,44224,Diesel,160.0,48.7,2.0,18020
toyota, Hilux,2018,Manual,14646,Diesel,265.0,40.4,2.4,24575
vw, Beetle,2013,Manual,61410,Diesel,125.0,57.6,2.0,7299
merc, S Class,2019,Automatic,2983,Diesel,145.0,52.3,3.0,55499
vauxhall, Combo Life,2019,Manual,8541,Petrol,145.0,42.2,1.2,13999
bmw, 6 Series,2013,Automatic,62068,Diesel,160.0,49.6,3.0,16199
bmw, X4,2019,Automatic,9793,Diesel,145.0,42.8,2.0,38750
audi, A8,2016,Semi-Auto,33620,Diesel,160.0,49.6,3.0,21965
vw, Scirocco,2015,Manual,48870,Diesel,20.0,55.4,2.0,10999
ford, KA,2010,Manual,90000,Diesel,30.0,67.3,1.2,2995
ford, Edge,2016,Manual,11655,Diesel,160.0,48.7,2.0,19400
ford, Galaxy,2007,Manual,89000,Diesel,220.0,44.8,1.8,4195
vauxhall, Zafira Tourer,2017,Manual,28831,Diesel,145.0,54.3,2.0,12999
skoda, Rapid,2016,Manual,52456,Diesel,0.0,78.5,1.4,6991
vw, Scirocco,2016,Manual,41167,Diesel,20.0,55.4,2.0,13500
merc, GLS Class,2020,Semi-Auto,3999,Diesel,145.0,30.4,3.0,67480
vw, Caravelle,2019,Semi-Auto,100,Diesel,145.0,33.6,2.0,50000
audi, A7,2019,Semi-Auto,933,Diesel,145.0,45.6,2.0,41995
bmw, X4,2019,Semi-Auto,8098,Diesel,145.0,42.8,2.0,34995
vw, Caddy Maxi Life,2019,Automatic,63,Diesel,150.0,46.3,2.0,18991
vauxhall, Combo Life,2019,Manual,7487,Diesel,145.0,53.3,1.5,13798
merc, GL Class,2016,Manual,30140,Diesel,30.0,64.2,2.1,15999
hyundi, I40,2018,Manual,37653,Diesel,150.0,60.1,1.7,13491
vw, Arteon,2020,Semi-Auto,2500,Diesel,145.0,37.7,2.0,37500
audi, A8,2019,Semi-Auto,5904,Diesel,145.0,50.4,3.0,39496
bmw, X6,2020,Semi-Auto,3200,Diesel,145.0,34.9,3.0,52990
ford, Edge,2016,Semi-Auto,15727,Diesel,160.0,48.7,2.0,18995
vw, Amarok,2017,Automatic,69123,Diesel,260.0,36.2,3.0,20999
vw, Scirocco,2017,Semi-Auto,37975,Diesel,125.0,58.9,2.0,15690
ford, Edge,2017,Manual,11841,Diesel,145.0,48.7,2.0,18991
hyundi, Santa Fe,2019,Semi-Auto,2847,Diesel,145.0,39.2,2.2,33999
vw, Caddy Life,2017,Manual,15860,Petrol,145.0,56.5,2.0,19995
vw, Caravelle,2019,Semi-Auto,7801,Diesel,150.0,32.8,2.0,47994
skoda, Yeti,2016,Semi-Auto,27684,Petrol,125.0,51.4,1.2,13195
merc, V Class,2019,Automatic,1350,Diesel,145.0,36.2,2.0,45394
vw, Arteon,2019,Automatic,5000,Petrol,145.0,47.1,2.0,31999
skoda, Scala,2019,Semi-Auto,8121,Diesel,145.0,54.3,1.6,17495
merc, GL Class,2016,Automatic,53167,Diesel,20.0,67.3,2.1,14499
merc, V Class,2019,Semi-Auto,16,Diesel,145.0,36.2,2.0,44980
vw, Caravelle,2015,Automatic,68443,Diesel,300.0,37.2,2.0,25990
skoda, Scala,2020,Semi-Auto,55,Petrol,145.0,47.1,1.0,19295
bmw, M4,2019,Semi-Auto,2373,Petrol,145.0,34.0,3.0,45999
bmw, X6,2019,Semi-Auto,3455,Diesel,150.0,34.9,3.0,52995
toyota, Avensis,2016,Manual,40149,Diesel,20.0,67.3,1.6,7899
audi, RS3,2018,Automatic,17515,Petrol,145.0,34.0,2.5,36490
skoda, Scala,2019,Manual,4266,Petrol,145.0,49.6,1.0,14992
skoda, Kamiq,2020,Automatic,10,Petrol,145.0,52.3,1.6,23490
hyundi, Santa Fe,2020,Automatic,2500,Diesel,145.0,39.2,2.2,34995
bmw, X7,2020,Semi-Auto,5000,Diesel,150.0,31.4,3.0,78000
bmw, X6,2016,Semi-Auto,44914,Diesel,240.0,42.8,3.0,32950
vw, Shuttle,2019,Automatic,10563,Diesel,145.0,32.8,2.0,26990
audi, RS3,2015,Automatic,27000,Petrol,300.0,34.9,2.5,27790
bmw, 6 Series,2016,Automatic,43483,Diesel,200.0,49.6,3.0,20999
merc, CLS Class,2015,Semi-Auto,68353,Diesel,160.0,52.3,3.0,16750
bmw, 6 Series,2016,Automatic,34000,Diesel,200.0,49.6,3.0,20990
bmw, X4,2018,Automatic,17878,Diesel,145.0,54.3,2.0,27800
ford, KA,2014,Manual,40770,Petrol,30.0,57.7,1.2,4340
toyota, Avensis,2017,Manual,9324,Petrol,145.0,47.1,1.8,14454
merc, CLA Class,2016,Manual,70869,Diesel,20.0,67.3,2.1,12400
bmw, 6 Series,2017,Automatic,17942,Petrol,145.0,32.1,4.4,27000
merc, CLS Class,2019,Automatic,2500,Diesel,145.0,45.6,2.0,36890
vw, CC,2011,Automatic,74000,Diesel,150.0,53.3,2.0,7440
bmw, M2,2019,Semi-Auto,1287,Petrol,145.0,29.1,3.0,45980
merc, CLS Class,2016,Automatic,44753,Diesel,125.0,57.7,2.1,17500
hyundi, I800,2018,Automatic,32420,Diesel,145.0,28.0,2.5,15749
merc, CLS Class,2016,Automatic,41253,Diesel,125.0,57.7,2.1,16957
bmw, M4,2020,Automatic,10,Petrol,150.0,34.0,3.0,45488
skoda, Yeti,2014,Manual,45505,Diesel,145.0,55.4,2.0,8250
vw, Scirocco,2016,Automatic,28722,Petrol,160.0,44.1,2.0,13999
bmw, 7 Series,2018,Semi-Auto,7123,Diesel,145.0,52.3,3.0,42000
skoda, Kamiq,2019,Semi-Auto,3479,Petrol,145.0,43.5,1.5,23001
ford, Galaxy,2019,Manual,2815,Diesel,145.0,55.4,2.0,26950
skoda, Scala,2019,Semi-Auto,5410,Petrol,145.0,45.6,1.5,16920
hyundi, IX35,2015,Manual,33153,Diesel,145.0,53.3,1.7,8995
toyota, Verso,2016,Manual,7492,Petrol,200.0,41.5,1.6,12995
hyundi, I800,2018,Manual,38330,Diesel,150.0,37.7,2.5,15480
merc, CLS Class,2016,Semi-Auto,25313,Diesel,160.0,51.4,3.0,21998
ford, Tourneo Connect,2016,Manual,42960,Diesel,30.0,61.4,1.5,8998
ford, Fusion,2004,Automatic,59300,Petrol,200.0,42.8,1.4,1500
merc, CLS Class,2018,Semi-Auto,11700,Diesel,145.0,51.4,3.0,26682
merc, S Class,2005,Automatic,75148,Diesel,330.0,36.7,3.2,4990
hyundi, Santa Fe,2016,Manual,14785,Diesel,200.0,46.3,2.2,19797
vw, CC,2016,Manual,18229,Petrol,160.0,44.8,1.4,11499
ford, Galaxy,2016,Semi-Auto,10121,Diesel,145.0,52.3,2.0,19970
merc, X-CLASS,2019,Automatic,7500,Diesel,260.0,35.8,2.3,31000
ford, Grand C-MAX,2018,Manual,19035,Diesel,145.0,64.2,1.5,14999
ford, Edge,2017,Manual,15500,Diesel,150.0,48.7,2.0,19995
skoda, Kamiq,2019,Semi-Auto,1001,Petrol,145.0,45.6,1.0,20450
merc, CLS Class,2018,Semi-Auto,10677,Diesel,145.0,48.7,2.9,33990
merc, S Class,2015,Semi-Auto,14158,Diesel,200.0,47.9,3.0,27998
vauxhall, Antara,2013,Manual,55470,Diesel,200.0,46.3,2.2,5995
toyota, Prius,2019,Automatic,3754,Hybrid,135.0,217.3,1.8,29995
toyota, Verso,2015,Semi-Auto,88412,Petrol,165.0,43.5,1.8,9291
bmw, Z4,2019,Automatic,4401,Petrol,145.0,33.2,3.0,43995
toyota, Hilux,2019,Automatic,7123,Diesel,260.0,2.8,2.4,26500
hyundi, I40,2016,Manual,15887,Diesel,30.0,65.7,1.7,9700
bmw, M4,2016,Automatic,800,Petrol,300.0,34.0,3.0,39500
bmw, 6 Series,2010,Automatic,92642,Diesel,260.0,40.9,3.0,8995
vw, Tiguan Allspace,2019,Semi-Auto,6539,Diesel,150.0,39.2,2.0,26990
ford, Mustang,2018,Automatic,9268,Petrol,145.0,23.5,5.0,30927
toyota, Prius,2016,Automatic,30125,Hybrid,0.0,94.1,1.8,16390
ford, KA,2014,Manual,33897,Petrol,30.0,57.7,1.2,4591
audi, A8,2020,Semi-Auto,2000,Diesel,145.0,39.2,3.0,48500
merc, CLS Class,2019,Semi-Auto,8697,Petrol,145.0,31.7,3.0,68000
bmw, X4,2018,Semi-Auto,5000,Diesel,145.0,40.4,3.0,36000
merc, GL Class,2016,Automatic,11684,Diesel,20.0,67.3,2.1,17299
vauxhall, Combo Life,2019,Automatic,1,Diesel,145.0,50.4,1.5,20499
merc, S Class,2019,Semi-Auto,1500,Diesel,145.0,52.3,3.0,60399
audi, Q8,2019,Automatic,10200,Diesel,145.0,33.6,3.0,48022
bmw, M5,2019,Semi-Auto,4200,Petrol,150.0,26.9,4.4,62898
toyota, Avensis,2017,Manual,53675,Petrol,150.0,47.1,1.8,11298
hyundi, IX35,2014,Automatic,44205,Diesel,260.0,41.5,2.0,9397
bmw, M4,2020,Semi-Auto,700,Petrol,145.0,34.0,3.0,50000
hyundi, IX35,2014,Manual,94870,Diesel,145.0,53.3,1.7,6890
merc, S Class,2016,Automatic,14000,Petrol,555.0,28.0,5.5,57000
toyota, Prius,2016,Automatic,28126,Hybrid,0.0,94.1,1.8,17250
ford, Grand C-MAX,2017,Manual,10546,Petrol,145.0,54.3,1.0,12450
merc, V Class,2017,Automatic,2552,Diesel,145.0,45.6,2.2,32499
ford, Grand C-MAX,2017,Manual,12360,Diesel,30.0,64.2,1.5,10998
vw, CC,2013,Semi-Auto,55518,Diesel,145.0,53.3,2.0,8999
merc, SLK,2008,Automatic,78954,Petrol,300.0,34.4,1.8,5850
bmw, M6,2016,Semi-Auto,19000,Petrol,555.0,27.4,4.4,36995
merc, CLS Class,2019,Semi-Auto,7444,Diesel,145.0,48.7,2.9,35980
toyota, Prius,2014,Automatic,23523,Other,0.0,134.5,1.8,15990
hyundi, I40,2016,Manual,50820,Diesel,20.0,67.3,1.7,8791
ford, Edge,2016,Semi-Auto,21843,Diesel,160.0,48.7,2.0,19979
vw, Beetle,2014,Semi-Auto,41587,Petrol,260.0,37.2,2.0,10410
vauxhall, Combo Life,2019,Manual,4144,Petrol,145.0,42.2,1.2,15298
skoda, Scala,2019,Manual,1069,Petrol,145.0,49.6,1.0,16495
toyota, Prius,2016,Automatic,20500,Hybrid,0.0,85.6,1.8,21500
bmw, M4,2019,Semi-Auto,12000,Petrol,145.0,34.0,3.0,40950
bmw, Z4,2006,Manual,114000,Petrol,260.0,37.7,2.0,3595
vw, CC,2016,Manual,33017,Diesel,30.0,60.1,2.0,10965
skoda, Kamiq,2019,Manual,2678,Petrol,145.0,49.6,1.0,16895
vauxhall, Combo Life,2019,Manual,6690,Diesel,145.0,53.3,1.5,13798
skoda, Scala,2019,Manual,2500,Petrol,145.0,50.4,1.0,16000
ford, Grand Tourneo Connect,2017,Automatic,41445,Diesel,150.0,56.6,1.5,13699
bmw, Z4,2019,Semi-Auto,9955,Petrol,145.0,38.7,2.0,32450
toyota, Hilux,2017,Automatic,11517,Diesel,260.0,36.2,2.4,24748
bmw, 7 Series,2017,Automatic,27791,Diesel,145.0,53.3,3.0,31250
vw, Arteon,2019,Automatic,4800,Petrol,145.0,32.8,2.0,32850
bmw, 7 Series,2016,Semi-Auto,34820,Diesel,145.0,54.3,3.0,25750
merc, CLS Class,2016,Automatic,54195,Diesel,165.0,49.6,3.0,18900
merc, SLK,2014,Automatic,64130,Diesel,145.0,56.5,2.1,10695
merc, GLB Class,2020,Automatic,50,Diesel,145.0,46.3,2.0,37400
vauxhall, Antara,2012,Manual,67686,Diesel,235.0,44.1,2.2,5490
vw, Arteon,2019,Automatic,2000,Diesel,145.0,50.4,2.0,32391
merc, V Class,2019,Automatic,1478,Diesel,145.0,45.6,2.2,48251
skoda, Scala,2020,Manual,4500,Petrol,145.0,50.4,1.0,17990
toyota, Hilux,2019,Manual,5190,Diesel,260.0,2.8,2.4,20500
bmw, Z4,2019,Semi-Auto,8004,Petrol,145.0,37.2,2.0,34980
merc, X-CLASS,2019,Automatic,11479,Diesel,260.0,35.8,2.3,22995
ford, Galaxy,2018,Semi-Auto,42164,Diesel,145.0,52.3,2.0,18999
ford, Galaxy,2017,Automatic,41757,Diesel,145.0,52.3,2.0,16599
bmw, M5,2019,Automatic,1501,Petrol,145.0,24.1,4.4,73990
merc, V Class,2017,Semi-Auto,32577,Diesel,145.0,45.6,2.2,30998
bmw, 6 Series,2020,Semi-Auto,101,Petrol,145.0,42.8,2.0,33490
hyundi, Santa Fe,2019,Semi-Auto,4721,Diesel,145.0,39.8,2.2,29290
ford, Grand C-MAX,2016,Automatic,15146,Diesel,30.0,58.9,1.5,10495
vauxhall, Combo Life,2019,Manual,8478,Diesel,145.0,53.3,1.5,15441
skoda, Kamiq,2019,Manual,2000,Petrol,145.0,47.1,1.0,19990
vw, Scirocco,2015,Manual,30212,Petrol,125.0,37.2,1.4,9980
audi, R8,2014,Semi-Auto,19800,Petrol,570.0,22.8,4.2,51990
vw, Scirocco,2016,Manual,34995,Petrol,125.0,52.3,1.4,12200
bmw, 6 Series,2015,Semi-Auto,37175,Diesel,160.0,49.6,3.0,20172
ford, Tourneo Custom,2019,Manual,100,Diesel,145.0,30.1,2.0,29999
hyundi, Santa Fe,2014,Manual,52236,Diesel,205.0,46.3,2.2,13991
vw, Arteon,2019,Automatic,500,Petrol,145.0,40.4,1.5,23450
bmw, X4,2019,Semi-Auto,7272,Diesel,150.0,42.8,2.0,33998
vw, Arteon,2019,Automatic,5907,Petrol,145.0,32.8,2.0,26490
vw, Arteon,2019,Automatic,2917,Diesel,145.0,44.1,2.0,30990
merc, V Class,2019,Automatic,10,Diesel,145.0,45.6,2.2,50640
skoda, Yeti,2016,Semi-Auto,23185,Petrol,125.0,51.4,1.2,12995
toyota, Hilux,2019,Automatic,17200,Diesel,260.0,36.2,2.4,24995
hyundi, IX20,2015,Manual,27000,Petrol,125.0,50.4,1.4,6995
ford, Edge,2019,Automatic,4921,Diesel,145.0,37.2,2.0,36000
merc, M Class,2010,Automatic,106800,Diesel,555.0,31.0,3.0,9995
skoda, Scala,2020,Manual,1234,Petrol,150.0,49.6,1.0,15990
vw, CC,2015,Semi-Auto,32878,Diesel,125.0,56.5,2.0,12999
bmw, X7,2019,Automatic,2567,Petrol,145.0,24.8,3.0,69146
ford, Grand C-MAX,2017,Manual,26967,Petrol,30.0,54.3,1.0,10850
hyundi, Santa Fe,2019,Semi-Auto,5931,Diesel,145.0,39.2,2.2,34000
hyundi, IX20,2016,Manual,20347,Petrol,125.0,50.4,1.4,7327
merc, SLK,2001,Automatic,42087,Petrol,325.0,30.0,2.3,4490
hyundi, I40,2014,Manual,46152,Diesel,30.0,62.8,1.7,7498
hyundi, I800,2017,Automatic,18000,Diesel,330.0,33.6,2.5,15499
vauxhall, Combo Life,2020,Manual,3218,Diesel,145.0,50.4,1.5,19500
hyundi, Santa Fe,2017,Semi-Auto,50595,Diesel,235.0,42.8,2.2,18495
audi, RS4,2014,Manual,60000,Petrol,555.0,26.4,4.2,25975
hyundi, I800,2018,Automatic,21600,Diesel,150.0,33.6,2.5,16790
vauxhall, Zafira Tourer,2017,Manual,15843,Petrol,200.0,41.5,1.4,10795
hyundi, Santa Fe,2019,Automatic,13100,Diesel,145.0,39.8,2.2,29490
skoda, Kamiq,2019,Semi-Auto,452,Diesel,145.0,52.3,1.6,20991
merc, V Class,2020,Semi-Auto,2859,Diesel,145.0,36.2,2.0,43950
skoda, Kamiq,2019,Semi-Auto,50,Petrol,145.0,43.5,1.5,21750
merc, V Class,2017,Automatic,34564,Diesel,145.0,44.8,2.1,54990
vw, Caravelle,2011,Automatic,53000,Diesel,325.0,34.4,2.0,22995
ford, Galaxy,2010,Manual,92000,Diesel,200.0,49.6,2.0,6995
merc, GL Class,2015,Automatic,45712,Diesel,330.0,36.2,3.0,29865
merc, CLS Class,2015,Semi-Auto,40270,Diesel,160.0,51.4,3.0,20412
hyundi, I40,2019,Manual,10,Diesel,145.0,52.3,1.6,16500
skoda, Yeti,2010,Manual,101145,Petrol,160.0,44.1,1.2,4399
merc, CLS Class,2015,Automatic,51974,Diesel,125.0,57.7,2.1,17499
skoda, Rapid,2017,Manual,33402,Petrol,150.0,61.4,1.0,9891
skoda, Scala,2019,Semi-Auto,5449,Petrol,150.0,45.6,1.5,15995
vw, Caddy Maxi Life,2019,Semi-Auto,13309,Diesel,150.0,58.9,2.0,18990
skoda, Kamiq,2020,Manual,11,Petrol,150.0,46.3,1.5,21000
hyundi, Santa Fe,2019,Automatic,1791,Diesel,145.0,39.2,2.2,32450
bmw, X6,2019,Semi-Auto,1500,Diesel,145.0,34.9,3.0,55995
audi, A8,2018,Automatic,15486,Diesel,145.0,50.4,3.0,34700
vw, Arteon,2019,Automatic,8988,Petrol,145.0,48.7,1.5,22692
bmw, M4,2018,Automatic,16000,Petrol,150.0,34.0,3.0,36440
bmw, i3,2017,Automatic,10839,Hybrid,0.0,470.8,0.0,21898
vauxhall, Zafira Tourer,2017,Manual,28565,Petrol,145.0,41.5,1.4,11199
skoda, Roomster,2011,Automatic,56000,Petrol,145.0,49.6,1.2,4495
hyundi, IX35,2014,Manual,50664,Diesel,145.0,53.3,1.7,7840
vw, Tiguan Allspace,2019,Semi-Auto,7442,Diesel,145.0,38.7,2.0,27995
vw, Caravelle,2019,Semi-Auto,14751,Diesel,145.0,32.8,2.0,45990
vw, Arteon,2019,Manual,10,Diesel,145.0,52.3,2.0,27798
hyundi, IX20,2016,Manual,20063,Petrol,125.0,50.4,1.4,8790
vauxhall, Zafira Tourer,2017,Manual,8131,Petrol,145.0,41.5,1.4,11400
vw, Scirocco,2015,Automatic,47313,Diesel,30.0,57.6,2.0,12500
bmw, Z4,2019,Semi-Auto,8998,Petrol,145.0,38.7,2.0,27950
merc, X-CLASS,2018,Automatic,14500,Diesel,260.0,35.8,2.3,33000
bmw, X6,2020,Automatic,7486,Diesel,145.0,34.9,3.0,56000
vauxhall, GTC,2015,Manual,36429,Petrol,160.0,44.8,1.6,7999
ford, Puma,2019,Manual,2000,Petrol,145.0,50.4,1.0,24000
merc, S Class,2018,Automatic,1952,Petrol,145.0,34.0,4.0,82099
ford, Grand C-MAX,2017,Semi-Auto,10295,Diesel,30.0,58.9,1.5,10499
ford, Tourneo Custom,2015,Manual,13016,Diesel,235.0,42.2,2.2,18498
vw, Beetle,2014,Manual,11000,Diesel,30.0,65.7,1.6,11495
ford, Edge,2019,Automatic,1657,Diesel,145.0,40.4,2.0,27499
toyota, GT86,2016,Manual,14000,Petrol,260.0,36.2,2.0,17500
merc, CLS Class,2019,Semi-Auto,12000,Diesel,145.0,47.9,2.9,42000
audi, A8,2018,Semi-Auto,12640,Diesel,150.0,50.4,3.0,34500
vw, Amarok,2019,Automatic,12500,Diesel,260.0,36.2,3.0,36990
skoda, Yeti,2014,Semi-Auto,38000,Petrol,160.0,44.8,1.2,9000
vw, CC,2016,Manual,19000,Diesel,30.0,62.8,2.0,13000
ford, Edge,2016,Manual,29808,Diesel,160.0,48.7,2.0,17800
vauxhall, Zafira Tourer,2017,Manual,16107,Petrol,145.0,41.5,1.4,12200
bmw, Z4,2019,Semi-Auto,1817,Petrol,145.0,38.7,2.0,29980
vauxhall, Combo Life,2019,Manual,14500,Diesel,145.0,53.3,1.5,15999
vw, Amarok,2019,Automatic,19841,Diesel,265.0,33.6,3.0,27990
vw, Shuttle,2018,Manual,30803,Diesel,145.0,47.1,2.0,19498
ford, Edge,2017,Automatic,10088,Diesel,145.0,48.7,2.0,21197
toyota, Prius,2019,Automatic,3650,Hybrid,140.0,217.3,1.8,27999
skoda, Scala,2019,Automatic,6000,Petrol,145.0,47.1,1.0,15899
bmw, Z4,2003,Automatic,70000,Petrol,325.0,29.7,3.0,3495
vw, Amarok,2019,Automatic,2569,Diesel,260.0,33.6,3.0,31995
hyundi, Santa Fe,2017,Manual,19049,Diesel,200.0,47.1,2.2,18990
audi, A8,2018,Semi-Auto,7500,Diesel,145.0,50.4,3.0,37970
merc, S Class,2014,Automatic,31385,Diesel,200.0,48.7,3.0,25991
hyundi, I40,2017,Manual,14799,Diesel,150.0,67.3,1.7,11470
merc, V Class,2019,Manual,20981,Diesel,145.0,46.3,2.1,19950
hyundi, I800,2018,Automatic,35460,Diesel,145.0,28.0,2.5,15794
ford, Tourneo Connect,2015,Automatic,15518,Petrol,260.0,35.3,1.6,11495
ford, Tourneo Custom,2017,Manual,36000,Diesel,145.0,44.8,2.0,20000
hyundi, I40,2019,Semi-Auto,1000,Diesel,145.0,53.3,1.6,21000
audi, Q8,2019,Automatic,10000,Diesel,145.0,33.6,3.0,51990
toyota, Prius,2009,Automatic,40954,Hybrid,10.0,65.7,1.5,5750
toyota, GT86,2020,Manual,339,Petrol,145.0,33.2,2.0,24990
ford, Puma,2019,Manual,3021,Petrol,145.0,50.4,1.0,25695
hyundi, IX20,2017,Manual,9604,Petrol,145.0,50.4,1.4,9998
vw, Tiguan Allspace,2019,Semi-Auto,13108,Petrol,150.0,30.7,2.0,31990
skoda, Scala,2019,Manual,451,Diesel,145.0,57.7,1.6,15485
ford, Grand C-MAX,2016,Manual,39460,Diesel,30.0,64.2,1.5,9998
merc, CLA Class,2019,Automatic,14024,Diesel,145.0,51.4,2.1,25480
skoda, Yeti,2013,Semi-Auto,46569,Petrol,165.0,44.1,1.2,8990
vauxhall, GTC,2015,Manual,25100,Petrol,160.0,47.1,1.4,8998
skoda, Rapid,2016,Manual,42379,Petrol,20.0,60.1,1.2,6995
vauxhall, Combo Life,2019,Manual,6797,Diesel,145.0,53.3,1.5,14298
ford, KA,2015,Manual,15850,Petrol,30.0,57.7,1.2,6200
ford, Galaxy,2018,Automatic,28425,Diesel,145.0,52.3,2.0,18290
vw, Amarok,2019,Automatic,18000,Diesel,265.0,28.3,3.0,28991
audi, RS3,2016,Semi-Auto,29920,Petrol,300.0,34.9,2.5,29888
bmw, X6,2015,Automatic,31100,Diesel,205.0,44.8,3.0,29889
ford, Grand C-MAX,2018,Automatic,18961,Diesel,145.0,58.9,1.5,12999
merc, M Class,2013,Semi-Auto,41366,Diesel,300.0,39.2,3.0,16770
vw, Arteon,2019,Semi-Auto,1500,Petrol,145.0,32.8,2.0,31000
audi, A8,2015,Automatic,40275,Diesel,200.0,47.9,3.0,17591
ford, Grand C-MAX,2018,Manual,18614,Petrol,145.0,54.3,1.0,14000
skoda, Yeti,2016,Manual,52968,Petrol,125.0,51.4,1.2,10460
ford, Puma,2020,Manual,2075,Petrol,145.0,50.4,1.0,19970
vw, Arteon,2019,Manual,50,Diesel,145.0,52.3,2.0,24750
ford, Tourneo Custom,2018,Manual,30732,Diesel,145.0,32.5,2.0,17495
bmw, 6 Series,2008,Automatic,94000,Diesel,305.0,39.2,3.0,8499
bmw, M4,2016,Semi-Auto,27523,Petrol,300.0,34.0,3.0,30990
skoda, Scala,2020,Manual,100,Petrol,150.0,50.4,1.0,15980
merc, GLB Class,2020,Semi-Auto,50,Diesel,145.0,44.8,2.0,38990
bmw, Z4,2019,Semi-Auto,8626,Petrol,145.0,38.7,2.0,31450
merc, GL Class,2017,Automatic,25462,Diesel,145.0,56.5,2.1,24999
bmw, X6,2017,Semi-Auto,16867,Diesel,145.0,47.1,3.0,33542
hyundi, Santa Fe,2019,Automatic,100,Diesel,145.0,39.2,2.2,35985
ford, Galaxy,2016,Manual,10128,Diesel,125.0,56.5,2.0,18290
vauxhall, Combo Life,2019,Manual,4528,Petrol,145.0,42.2,1.2,14750
merc, X-CLASS,2019,Automatic,10000,Diesel,260.0,35.8,2.3,30000
hyundi, IX35,2011,Automatic,48528,Diesel,300.0,39.2,2.0,7799
ford, KA,2015,Manual,17328,Petrol,30.0,57.7,1.2,4745
bmw, M4,2020,Semi-Auto,7,Petrol,145.0,32.5,3.0,49490
bmw, X6,2019,Semi-Auto,11330,Diesel,145.0,33.2,3.0,68522
skoda, Scala,2019,Automatic,5697,Diesel,145.0,54.3,1.6,18295
merc, CLS Class,2018,Automatic,17663,Diesel,145.0,48.7,2.9,31026
merc, GL Class,2016,Automatic,17909,Petrol,145.0,50.4,1.6,18295
merc, S Class,2012,Automatic,72700,Diesel,235.0,41.5,3.0,12995
merc, GLS Class,2018,Semi-Auto,9182,Diesel,145.0,37.2,3.0,46998
hyundi, IX20,2017,Manual,13675,Diesel,145.0,64.2,1.6,8750
bmw, X4,2016,Automatic,28466,Diesel,200.0,47.9,3.0,24999
hyundi, IX20,2016,Manual,53220,Petrol,125.0,50.4,1.4,7484
vauxhall, Antara,2013,Manual,45000,Diesel,235.0,44.1,2.2,8495
merc, GL Class,2018,Manual,25458,Petrol,145.0,48.7,1.6,17699
hyundi, IX20,2017,Manual,37682,Diesel,30.0,64.2,1.6,8650
bmw, M4,2016,Semi-Auto,34209,Petrol,300.0,34.0,3.0,29998
toyota, GT86,2019,Manual,1557,Petrol,150.0,33.2,2.0,23995
vauxhall, Agila,2004,Manual,62000,Petrol,145.0,43.5,1.0,1395
audi, A8,2016,Semi-Auto,25691,Diesel,200.0,47.9,3.0,26000
audi, R8,2019,Semi-Auto,7800,Petrol,145.0,21.4,5.2,119995
audi, RS3,2018,Semi-Auto,5431,Petrol,145.0,34.0,2.5,39995
audi, A8,2013,Automatic,43903,Diesel,235.0,44.1,3.0,15316
hyundi, Santa Fe,2017,Semi-Auto,26551,Diesel,150.0,42.8,2.2,22480
bmw, Z4,2019,Semi-Auto,1501,Petrol,145.0,37.2,2.0,35995
merc, M Class,2015,Automatic,44529,Diesel,205.0,39.2,2.1,20500
merc, CLS Class,2015,Automatic,34063,Diesel,145.0,56.5,2.1,17100
ford, KA,2017,Manual,12950,Petrol,145.0,57.7,1.2,8000
toyota, Verso,2017,Automatic,31556,Petrol,160.0,43.5,1.8,15400
merc, CLS Class,2016,Semi-Auto,35825,Diesel,125.0,57.7,2.1,19749
vauxhall, Combo Life,2018,Manual,13720,Diesel,145.0,53.3,1.5,15000
ford, Galaxy,2018,Automatic,9041,Diesel,145.0,53.3,2.0,22000
audi, R8,2015,Automatic,23924,Petrol,570.0,22.8,4.2,54945
skoda, Scala,2019,Manual,849,Petrol,145.0,49.6,1.0,15995
merc, S Class,2018,Automatic,17587,Petrol,145.0,40.9,3.0,49980
audi, RS4,2019,Automatic,5121,Petrol,145.0,29.1,2.9,59990
bmw, 6 Series,2019,Semi-Auto,16935,Diesel,145.0,47.9,3.0,34442
hyundi, Santa Fe,2017,Manual,26711,Diesel,200.0,47.1,2.2,19495
skoda, Kamiq,2019,Manual,1500,Petrol,145.0,47.9,1.0,17495
merc, CLA Class,2017,Automatic,31949,Diesel,150.0,58.9,2.1,20480
merc, M Class,2014,Semi-Auto,43729,Diesel,300.0,39.2,3.0,17995
merc, M Class,2013,Semi-Auto,61363,Diesel,200.0,44.8,2.1,15200
skoda, Scala,2019,Semi-Auto,15,Diesel,145.0,54.3,1.6,18498
vauxhall, Combo Life,2019,Automatic,2592,Diesel,145.0,50.4,1.5,15950
hyundi, IX35,2014,Manual,21187,Petrol,200.0,41.5,1.6,9289
skoda, Rapid,2017,Manual,18024,Diesel,0.0,74.3,1.6,8850
vw, Scirocco,2015,Manual,54045,Diesel,30.0,53.3,2.0,13995
vw, Tiguan Allspace,2019,Manual,9000,Petrol,145.0,46.3,2.0,23495
toyota, Hilux,2017,Manual,85141,Diesel,260.0,40.4,2.4,20388
skoda, Kamiq,2019,Manual,1510,Petrol,145.0,47.1,1.0,22503
vw, Arteon,2017,Semi-Auto,23559,Petrol,145.0,47.1,2.0,21550
merc, M Class,2010,Automatic,92000,Diesel,555.0,32.5,3.0,9000
